Word	Activation	Evaluation	Imagery
toes	-0.778214	0.132305	2.820747
together	-0.778214	1.093219	0.175072
toilet	-0.778214	-1.116716	2.820747
toiling	0.148749	-1.172147	-1.340844
token	-1.702669	-1.116716	1.100322
told	0.797123	-0.596989	-2.170380
toll	-0.778214	-0.596989	-0.044999
tom	-0.491564	0.012373	0.010639
tomb	-0.778214	-1.797865	0.175072
tombstone	-0.031595	-2.898315	0.538300
tomorrow	-0.114763	-2.744104	-0.278153
ton	-0.001370	-0.238684	-0.278153
tone	0.024083	0.000201	-0.710102
tones	-0.319455	0.132305	-0.710102
tongue	0.148749	1.887217	2.820747
tonight	-0.211108	1.478728	0.010639
tons	-0.211108	0.006343	-0.710102
too	0.010809	0.024694	-2.170380
took	0.148749	-0.155062	-1.340844
tool	-0.211108	-0.041802	2.820747
tools	-0.778214	-0.041802	2.820747
tooth	-0.114763	0.012373	2.820747
toothpaste	-0.491564	0.132305	2.820747
top	0.148749	0.349300	0.175072
topics	-0.778214	-0.238684	-0.710102
toppings	-0.114763	1.257212	0.538300
tops	-0.778214	-0.238684	-0.278153
tore	0.493704	-0.297432	0.010639
torn	0.493704	-0.999857	0.010639
tossed	2.734141	-0.596989	0.538300
total	1.514929	-0.041802	-0.710102
totally	1.514929	-0.041802	-1.340844
tote	0.148749	-0.002446	-2.170380
touch	0.004722	2.250380	0.010639
touched	0.148749	0.669604	-0.044999
touches	0.148749	2.645480	0.010639
touching	3.882810	3.820782	0.010639
touchy	1.514929	0.132305	-0.044999
tough	-0.001370	-0.238684	0.010639
tougher	-0.014752	-1.586861	-0.044999
tour	-0.001370	0.419690	0.175072
tourist	-0.014752	0.551470	0.538300
tourists	0.000544	1.887217	0.538300
tournament	1.232379	1.478728	2.820747
tours	-0.114763	0.419690	1.100322
tow	1.514929	-0.874088	0.010639
toward	1.514929	0.132305	-0.044999
towards	2.734141	0.132305	-0.044999
towed	0.559548	-2.640437	0.010639
towels	-1.702669	-0.041802	1.861138
tower	-2.032228	-0.041802	1.861138
towering	-0.395133	-2.341412	-0.044999
town	-0.395133	0.551470	1.861138
town's	0.000544	-0.041802	-0.044999
townhouse	0.000544	0.868498	1.861138
towns	0.559548	0.132305	0.538300
toying	6.782935	0.754725	-0.278153
toys	5.232408	6.951213	2.820747
trace	0.148749	-0.041802	0.010639
traced	-2.298518	-0.297432	0.010639
tracing	1.160278	0.030421	0.175072
track	0.797123	-1.326004	2.820747
tracks	0.797123	-0.155062	1.861138
tract	-0.114763	-0.238684	-0.044999
tractor	-0.001370	-0.372557	1.100322
trade	0.559548	0.006343	0.010639
traders	0.148749	-0.019958	-0.278153
trading	1.514929	0.018621	0.175072
tradition	0.148749	0.551470	-0.278153
traditional	0.148749	0.754725	-0.278153
traditionally	-0.395133	0.132305	-0.710102
traditions	0.148749	1.620145	-0.044999
traffic	2.734141	-2.744104	1.861138
tragedy	0.010809	-3.644431	-0.044999
tragic	0.000544	-3.644431	-0.710102
trail	-0.491564	0.419690	1.100322
trailer	0.559548	0.132305	1.100322
trailers	-1.289890	0.132305	1.100322
trails	0.493704	0.012373	1.100322
train	0.148749	0.132305	1.861138
train's	1.959874	-0.155062	-0.044999
trained	0.148749	1.026312	-0.278153
training	-0.061624	-0.297432	0.010639
trains	2.734141	-0.297432	1.100322
tramp	2.734141	-3.644431	-0.044999
tranquillizer	-1.702669	-0.081564	1.100322
tranquillizers	-0.778214	-0.999857	1.100322
transaction	-0.114763	0.006343	-0.278153
transducer	-0.395133	-0.000229	-0.278153
transfer	0.493704	0.132305	0.175072
transferred	-1.702669	-0.596989	-0.278153
transfers	0.148749	-0.596989	-0.278153
transformation	3.882810	0.012373	-0.710102
transformed	0.797123	0.132305	-0.044999
transistor	-0.211108	-0.081564	-1.340844
transit	0.797123	-0.000229	0.010639
transition	0.010809	0.132305	-1.340844
translate	-0.395133	0.551470	-0.044999
translated	-1.289890	-0.000229	-0.278153
translation	0.000544	0.132305	0.010639
transmission	-0.395133	-0.596989	0.010639
transom	-0.491564	-0.596989	-1.340844
transparent	-0.395133	-0.596989	1.100322
transport	3.882810	-0.155062	1.861138
transportation	1.959874	0.551470	1.861138
trap	2.287776	-3.644431	1.100322
traumatic	0.797123	-3.644431	-0.278153
travel	8.534390	2.763584	-0.278153
travelled	5.828508	3.530636	0.538300
travelling	5.559872	2.983926	1.100322
tray	-0.778214	-0.081564	1.100322
treasurer	0.148749	0.551470	0.538300
treasury	0.148749	3.276584	1.100322
treat	1.232379	4.277952	2.820747
treated	2.734141	5.344121	-1.340844
treating	1.959874	3.530636	-0.044999
treatment	1.039588	0.669604	0.010639
treatments	1.514929	-0.008248	0.175072
treats	1.514929	6.951213	1.861138
treaty	-0.395133	0.132305	0.010639
tree	-0.395133	5.096954	2.820747
trees	-0.211108	2.763584	2.820747
tremble	2.734141	-2.509878	1.100322
trembling	0.148749	-1.116716	1.861138
tremendous	-0.778214	2.250380	-0.710102
tremendously	1.514929	1.026312	-1.340844
trend	-0.395133	-0.596989	-0.710102
trends	0.000544	0.006343	-0.278153
trial	0.559548	-1.797865	-0.044999
trials	0.559548	-1.116716	-0.044999
tribes	0.797123	0.551470	1.100322
tribune	-1.289890	-0.155062	-1.340844
tribunes	-0.778214	-0.417683	-1.340844
tribute	-0.114763	2.250380	-0.044999
trick	1.232379	-0.596989	0.538300
tried	-0.211108	0.132305	-1.340844
tries	2.168184	-0.041802	-0.710102
trigger	1.959874	-2.341412	1.100322
trim	0.148749	0.132305	1.100322
trinkets	0.148749	0.132305	2.820747
trip	5.828508	0.551470	1.861138
tripods	-0.031595	0.018621	0.175072
trippers	0.148749	0.001518	-1.340844
trips	6.548573	2.250380	0.010639
triumph	3.882810	3.530636	-1.340844
trivial	-0.211108	0.001518	-1.340844
troop	0.653476	-0.081564	0.010639
troops	0.493704	0.012373	0.538300
tropical	-0.491564	3.183455	2.820747
trot	1.514929	0.132305	0.175072
trotting	3.365654	2.250380	0.538300
trouble	0.148749	-0.596989	-0.710102
troubled	-0.395133	-1.326004	0.010639
troubles	2.168184	-3.644431	-1.340844
truck	1.232379	0.132305	1.861138
trucker	2.168184	0.006343	0.538300
trucks	0.493704	-0.019958	0.538300
true	0.148749	1.620145	-0.710102
truelove	1.514929	6.951213	0.175072
truly	-0.778214	4.760949	-0.710102
trust	-0.093515	5.988754	-0.278153
trusted	-0.014752	1.257212	-0.278153
trustees	-1.289890	0.132305	1.100322
truth	1.232379	5.533872	-0.710102
try	0.653476	1.026312	-0.278153
trying	1.232379	0.419690	-0.710102
tryouts	1.039588	0.379756	0.010639
tsar	-0.031595	-0.596989	-2.170380
tsarist	-0.395133	-1.326004	-2.170380
tub	0.004722	0.754725	1.100322
tube	-1.289890	0.132305	2.820747
tubes	-0.778214	-0.008248	2.820747
tuesday	-0.061624	0.012373	-0.044999
tugging	2.287776	-0.297432	0.175072
tumbled	4.826465	-1.116716	0.538300
tumor	0.559548	-3.644431	0.538300
tumultuous	2.168184	-1.116716	-1.340844
tune	0.797123	2.250380	0.010639
tunnel	0.493704	0.012373	1.861138
turkish	-1.289890	0.132305	-1.340844
turmoil	0.797123	-3.644431	-1.340844
turn	0.653476	-0.372557	1.100322
turned	0.148749	-0.297432	1.100322
turning	1.039588	-0.999857	1.100322
turnpike	-0.061624	0.012373	0.010639
turns	-0.211108	-0.081564	0.538300
turtles	0.148749	1.620145	2.820747
tv	3.365654	1.478728	2.820747
tweaked	-0.014752	-0.155062	-0.710102
twelve	-0.061624	0.754725	1.100322
twenties	0.148749	0.868498	0.175072
twentieth	-0.395133	-0.000229	-0.044999
twenty	0.004722	1.887217	0.538300
twenty-five	-0.395133	0.132305	1.100322
twenty-four	-0.211108	0.001518	1.100322
twice	-0.395133	0.551470	-0.044999
twig	-1.289890	0.024694	0.538300
twigs	-0.395133	0.132305	0.538300
twins	-0.014752	1.257212	1.861138
twirled	3.882810	1.887217	0.538300
twist	1.959874	-0.000229	0.538300
twisted	2.168184	-1.116716	0.175072
twisting	1.959874	-0.596989	1.100322
two	0.148749	1.257212	2.820747
two-thirds	-0.014752	0.551470	1.861138
type	0.148749	0.349300	0.010639
types	-0.014752	-0.596989	-0.044999
typewriter	-0.114763	-0.041802	2.820747
typical	-0.395133	-0.155062	-0.278153
typically	-0.211108	0.018621	-0.278153
tyranny	0.148749	-3.644431	-0.044999
ufo	1.959874	0.551470	0.538300
ufos	3.220259	0.669604	0.010639
ugh	0.000544	-2.640437	-2.170380
ugly	-0.001370	-3.644431	0.175072
ultimate	-0.014752	0.551470	-1.340844
ultimately	0.148749	0.132305	-1.340844
ultraviolet	-1.046833	-0.297432	0.175072
umbilical	-0.211108	-0.041802	1.100322
unable	-0.395133	-3.644431	-0.710102
unanimously	-1.289890	-0.155062	-0.278153
unanswered	-2.983598	-1.586861	-0.710102
unaware	-1.702669	-2.509878	-0.278153
unburdened	-1.130421	1.478728	-0.044999
uncertain	-0.395133	-1.326004	-0.710102
uncertainty	-0.211108	-1.586861	-0.710102
uncle	-0.014752	0.132305	2.820747
uncombed	-0.319455	-1.326004	1.861138
uncomfortable	-0.491564	-3.644431	-0.044999
unconscious	-4.622537	-1.116716	0.175072
unconsciously	-2.699025	-0.596989	-0.278153
uncurled	-0.014752	-0.596989	0.010639
under	-0.061624	-0.155062	0.175072
undercover	-0.114763	0.419690	0.175072
underdeveloped	0.148749	-2.640437	-0.278153
undergoing	0.000544	-0.041802	-1.340844
undergone	-2.032228	-0.596989	-1.340844
undergraduate	-0.395133	0.132305	0.010639
underground	-0.014752	-0.000229	1.861138
underlying	-0.778214	-0.999857	-0.278153
underneath	-1.289890	-0.596989	0.175072
underpaid	-1.046833	-3.644431	-0.278153
understand	-0.001370	1.789844	-0.710102
understandable	0.148749	1.478728	-0.710102
understanding	-0.061624	1.257212	-0.278153
understood	-0.001370	1.789844	-0.278153
understudy	-0.778214	0.132305	-0.044999
undertake	1.786400	0.132305	-1.340844
undertaken	0.493704	-0.019958	-1.340844
underwater	1.514929	0.868498	1.861138
undesirable	-0.491564	-0.596989	-0.278153
undoubtedly	-1.289890	0.132305	-1.340844
undue	-1.289890	-0.155062	-1.340844
uneasy	0.000544	-1.116716	-0.710102
unemployment	-0.114763	-1.116716	-0.044999
unexpected	0.559548	0.132305	-0.278153
unexpectedly	0.148749	-0.417683	-0.278153
unfair	0.148749	-3.644431	-0.710102
unfairness	-0.211108	-0.596989	-1.340844
unfamiliar	-0.061624	-0.008248	-0.710102
unfortunate	-1.508064	-1.797865	-0.710102
unfortunately	-2.699025	-1.326004	-1.340844
unhappy	-0.395133	-1.326004	0.538300
unicorn	0.148749	1.478728	1.861138
unidentified	-0.001370	-1.586861	-1.340844
unified	-0.114763	2.250380	-1.340844
uniform	0.004722	0.012373	0.538300
uniformity	-0.211108	0.018621	-1.340844
uniforms	-0.014752	-0.596989	2.820747
union	0.004722	0.132305	-0.278153
unions	0.148749	-0.596989	-0.278153
unique	0.148749	0.669604	-0.710102
uniquely	0.004722	1.887217	-1.340844
unit	0.010809	0.018621	0.010639
unite	2.168184	0.868498	-0.710102
united	1.232379	1.478728	-0.044999
units	-1.130421	-0.238684	0.010639
unity	-0.014752	1.257212	-1.340844
universal	0.004722	0.754725	-1.340844
universe	0.148749	2.763584	0.175072
universities	0.148749	0.669604	0.538300
university	0.653476	1.789844	1.861138
university's	-0.061624	1.620145	0.175072
unjustly	-0.061624	-0.297432	-1.340844
unkindly	-0.319455	-2.744104	-0.710102
unknown	-0.114763	-0.238684	-1.340844
unless	-2.298518	-2.115523	-2.170380
unlike	-0.061624	-0.808232	-1.340844
unlikely	-1.289890	-1.326004	-1.340844
unlimited	1.039588	1.887217	-0.278153
unlocked	-1.702669	-0.596989	0.175072
unlovable	-0.014752	-3.644431	-0.278153
unnecessary	0.004722	-0.808232	-1.340844
unpacking	0.148749	-0.155062	0.175072
unplanned	-0.001370	-0.081564	-1.340844
unpleasant	-0.014752	-2.341412	-0.710102
unprecedented	0.408639	-0.065561	-1.340844
unproductive	-1.289890	-1.326004	-0.710102
unpronouncable	-1.289890	-2.341412	-1.340844
unquestionably	-0.061624	0.132305	-1.340844
unreserved	-0.395133	-0.000229	-1.340844
unripe	-1.130421	-1.116716	-0.278153
unsure	-1.289890	-0.596989	-1.340844
untied	0.004722	0.132305	-0.044999
until	-0.395133	-0.000229	-2.170380
untiring	0.010809	0.349300	-2.170380
unto	-0.014752	-0.596989	-2.170380
unusual	-0.114763	-0.041802	-1.340844
unusually	-0.014752	-0.596989	-2.170380
unwed	0.010809	-0.999857	-0.710102
unwind	0.148749	1.026312	-0.710102
unwrapped	-0.395133	-1.326004	-0.044999
up	0.797123	0.132305	0.010639
upbringing	0.148749	0.868498	-1.340844
uphill	-0.001370	-0.874088	0.538300
uplifting	3.637002	5.096954	-0.710102
upon	-0.778214	-0.297432	-1.340844
upper	0.010809	0.349300	-0.710102
upright	-0.211108	0.132305	0.010639
uprooted	1.514929	-1.586861	0.010639
upset	3.637002	-1.326004	-0.044999
upsetting	6.243345	-3.644431	0.010639
upstairs	-0.211108	0.132305	1.861138
upward	2.168184	2.250380	0.175072
urban	-0.778214	-0.008248	1.861138
urge	1.514929	-0.372557	-0.710102
urged	1.959874	-0.000229	-0.710102
urgency	6.782935	-1.971295	-0.044999
urgent	8.534390	-1.116716	-0.044999
urging	4.826465	-1.797865	-0.278153
us	0.797123	3.530636	0.538300
usage	-0.395133	-0.000229	-1.340844
use	0.559548	0.006343	-2.170380
used	0.000544	-1.116716	-0.710102
useful	2.734141	4.543310	-1.340844
usefulness	2.734141	5.344121	-2.170380
useless	-0.491564	-3.644431	-1.340844
uses	0.148749	0.132305	-1.340844
using	0.797123	-0.155062	-0.278153
usual	-0.014752	-0.000229	-2.170380
usually	-0.014752	-0.155062	-2.170380
utility	-0.211108	-0.101185	-0.044999
utilize	1.514929	0.001518	-0.710102
utilized	0.559548	-0.596989	-1.340844
utopia	0.148749	5.533872	-0.710102
utopian	0.148749	3.948896	-0.710102
utter	-0.211108	0.001518	-0.044999
utterly	0.493704	0.132305	-1.340844
vacant	-1.437902	-0.808232	0.010639
vacated	-4.622537	-0.596989	-0.044999
vacation	0.559548	6.951213	0.538300
vacuum	0.148749	-0.596989	2.820747
vagrant	-0.014752	-2.341412	-0.710102
vague	-0.114763	-2.640437	-0.710102
vaguely	-0.491564	-2.640437	-1.340844
vain	0.559548	-2.640437	-0.710102
valid	-0.061624	1.257212	-2.170380
validity	0.148749	0.132305	-2.170380
valium	1.514929	4.277952	-0.044999
valley	-2.298518	4.760949	0.010639
valour	0.716846	1.718208	-1.340844
valuable	0.797123	3.530636	-1.340844
value	-0.014752	1.257212	-2.170380
valued	-0.114763	3.183455	-2.170380
values	-1.702669	2.763584	-0.710102
vamp	0.148749	-0.596989	-1.340844
van	0.148749	0.012373	2.820747
vanilla	-0.031595	3.820782	2.820747
vanished	-0.395133	-2.341412	-0.044999
vapor	0.493704	-0.155062	0.175072
variable	-0.014752	-0.155062	-2.170380
variables	0.148749	-0.999857	-1.340844
variation	0.493704	0.754725	-1.340844
variations	0.900809	0.349300	-1.340844
varied	2.168184	-0.041802	-2.170380
varies	1.232379	-0.041802	-2.170380
variety	3.365654	1.478728	-0.710102
various	0.559548	0.132305	-0.710102
vary	1.039588	0.379756	-2.170380
varying	2.734141	-0.081564	-2.170380
vases	-4.622537	1.620145	1.100322
vast	0.148749	0.474057	0.010639
vastly	-0.778214	-0.008248	-0.710102
vastness	-0.778214	-0.297432	-0.710102
vector	0.004722	-0.417683	-0.278153
vegetable	-2.032228	2.250380	2.820747
vegetables	-0.061624	1.620145	2.820747
vegetarian	-0.061624	1.257212	1.100322
vehicle	3.637002	2.250380	2.820747
vehicles	1.786400	0.754725	2.820747
vein	4.310702	-1.797865	0.175072
velocity	3.637002	-0.000229	-0.278153
vengeance	5.232408	-3.644431	-0.278153
vent	3.637002	-0.596989	0.175072
venture	2.734141	0.474057	-1.340844
venus	0.148749	0.551470	1.100322
verbal	0.797123	0.132305	-0.278153
verdict	-0.014752	-0.596989	-0.044999
verse	-0.395133	-0.000229	-0.278153
version	-0.061624	-0.019958	-2.170380
vertebrate	0.797123	-0.000229	0.175072
vertical	0.000544	-0.238684	0.538300
very	-0.014752	-0.000229	-2.170380
vessel	0.493704	0.012373	0.538300
vessels	0.797123	-0.596989	0.538300
vests	-0.549348	0.132305	1.100322
vet	-0.014752	-0.155062	0.175072
veteran	-0.114763	0.419690	1.100322
veterans	0.148749	0.132305	1.861138
veto	0.148749	-0.596989	-1.340844
vetoed	-0.778214	-2.509878	-2.170380
via	-0.014752	-0.596989	-1.340844
vice	0.797123	-0.214039	0.010639
vice-president	0.000544	-0.041802	1.100322
vicious	6.243345	-3.644431	-0.278153
viciously	5.828508	-1.326004	-0.278153
victim	1.039588	-3.644431	0.538300
victims	0.148749	-3.644431	0.538300
victor	8.534390	2.250380	0.010639
victorious	6.243345	3.948896	0.010639
victory	3.637002	3.530636	0.010639
videos	-0.001370	0.001518	1.861138
videotape	-0.001370	1.026312	2.820747
view	0.000544	2.250380	-0.044999
viewed	-0.061624	-0.008248	-0.044999
viewing	-0.001370	0.001518	-0.044999
viewpoint	-0.014752	0.132305	-1.340844
views	-0.061624	0.379756	-0.278153
vigor	6.548573	1.478728	-0.710102
vigorous	8.534390	0.754725	-0.710102
vigorously	8.534390	2.250380	-0.710102
village	0.797123	1.257212	1.100322
villages	-0.491564	1.478728	1.100322
violation	4.826465	-3.644431	0.010639
violence	8.534390	-3.644431	1.100322
violent	4.310702	-3.644431	0.538300
violently	8.534390	-3.644431	0.010639
violin	-0.395133	2.250380	2.820747
virgin	-1.289890	0.551470	1.861138
virgin's	-0.395133	1.257212	0.175072
virtually	-1.289890	-0.155062	-2.170380
virtue	-1.702669	2.983926	-1.340844
virtues	-0.211108	1.026312	-1.340844
virus	0.148749	-3.644431	0.538300
viscosity	0.559548	0.006343	-1.340844
visible	0.653476	0.001518	0.175072
vision	0.653476	1.026312	0.010639
visit	0.004722	2.645480	-0.278153
visited	0.148749	4.543310	-0.710102
visiting	0.148749	2.250380	-0.278153
visitor	0.000544	2.250380	0.175072
visitors	0.148749	3.530636	0.175072
visits	0.797123	2.250380	-0.278153
visual	0.559548	0.868498	0.010639
vital	0.559548	0.868498	-0.710102
vitality	1.232379	2.250380	-0.278153
vitamins	-0.061624	0.132305	1.100322
vivid	1.039588	-0.008248	-0.278153
vocal	0.148749	0.669604	-0.044999
vocals	3.997567	1.257212	-0.044999
vocational	0.148749	-0.000229	-0.710102
voice	0.148749	-0.000229	0.010639
voices	0.559548	0.132305	0.010639
void	0.148749	-1.586861	0.010639
volcano	3.882810	-1.971295	1.100322
volleyball	1.039588	1.887217	2.820747
voltage	5.559872	-2.115523	-0.044999
volume	3.637002	-0.155062	0.010639
volumes	1.786400	0.012373	0.010639
voluntary	-0.014752	1.257212	0.010639
volunteers	-0.778214	0.669604	1.861138
vomit	5.232408	-3.644431	1.100322
vote	0.010809	-0.008248	0.175072
voted	0.559548	-0.238684	0.010639
voters	0.000544	-0.238684	1.100322
votes	0.148749	-0.596989	0.538300
voting	0.000544	-1.116716	0.010639
voyage	1.786400	3.530636	0.538300
voyages	1.514929	3.948896	0.538300
vulnerable	-0.061624	-2.115523	-0.710102
wad	0.148749	-0.874088	-0.278153
waddled	-0.061624	-2.115523	-0.044999
wading	-2.298518	0.132305	-0.044999
wag	1.786400	0.132305	0.175072
wage	-0.491564	-0.596989	1.100322
wages	0.148749	-0.008248	1.861138
wagon	0.148749	0.012373	2.820747
wagons	0.797123	-0.155062	2.820747
waist	-0.061624	0.012373	2.820747
wait	-0.211108	-3.644431	-0.278153
waited	-1.289890	-2.341412	-0.278153
waiter	-0.114763	-0.041802	1.861138
waiting	-1.289890	-3.644431	-0.044999
wake	-0.014752	-0.596989	0.010639
waked	3.637002	-0.596989	-0.710102
wakened	5.828508	0.024694	0.010639
waking	-0.014752	0.551470	0.538300
wales	-0.395133	-0.596989	0.175072
walk	0.493704	0.132305	2.820747
walked	0.148749	1.257212	1.100322
walker	2.168184	0.419690	1.100322
walking	-0.395133	2.250380	1.100322
walks	0.148749	4.543310	1.100322
wall	-4.622537	-0.155062	2.820747
wallow	-0.031595	-1.506035	-0.278153
walls	-1.289890	-0.000229	2.820747
walnut	-0.491564	0.006343	2.820747
want	-0.395133	0.132305	-0.710102
wanted	0.445416	1.093219	-0.710102
wanting	1.514929	-0.081564	-0.278153
wants	-0.014752	-0.155062	-0.710102
war	4.668458	-3.644431	2.820747
ward	1.232379	-0.596989	0.010639
warfare	1.514929	-1.586861	0.175072
warm	-0.395133	3.530636	-0.278153
warmed	-0.061624	0.669604	-0.278153
warmth	-0.778214	4.067196	-0.278153
warn	4.310702	0.132305	-0.278153
warned	2.734141	-1.586861	-0.278153
warning	5.828508	-0.596989	-0.278153
warrant	0.653476	-0.372557	-0.278153
warren	-0.211108	-0.372557	-2.170380
wars	6.548573	-1.797865	1.100322
wart	-0.061624	-3.644431	1.100322
was	-0.778214	-0.372557	-2.170380
wash	0.148749	-0.155062	1.861138
washed	0.493704	0.012373	0.538300
washing	0.559548	0.132305	1.100322
washroom	0.148749	-1.116716	2.820747
wasn't	0.148749	-0.596989	-2.170380
waste	0.797123	-3.644431	-0.044999
wasted	0.000544	-2.640437	-0.044999
watch	-0.114763	0.419690	1.861138
watched	0.004722	-0.155062	0.010639
watching	-0.001370	0.001518	0.010639
water	-0.114763	2.250380	2.820747
waterfront	-1.289890	3.530636	2.820747
watermelon	-1.289890	3.530636	2.820747
waters	0.148749	3.530636	1.100322
waterski	1.959874	2.250380	0.538300
wave	0.900809	1.620145	1.861138
waved	-0.395133	-0.155062	-0.044999
wavering	0.559548	-0.596989	-0.278153
